"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"15","Afternoon tea. (@ Tea Zone &amp; @CamelliaLounge in Portland, OR) https://t.co/YvS3zYk1EC",FALSE,1,NA,2015-05-10 22:05:19,FALSE,NA,"597522833267400705",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","jlalejandria",0,FALSE,FALSE,"-122.68220186","45.52672747"
"16","Don't forget to ... Ì†ΩÌ≥ûÌ†ΩÌ±âÌ†ΩÌ±©Ì†ºÌøªÌ†ΩÌ±©Ì†ºÌøºÌ†ΩÌ±©Ì†ºÌøΩÌ†ΩÌ±©Ì†ºÌøæÌ†ΩÌ±©Ì†ºÌøø #happymothersday #Mothers #Portland #motherdaughtertrip‚Ä¶ https://t.co/m3dkV4yndv",FALSE,3,NA,2015-05-10 21:54:04,FALSE,NA,"597520001311055872",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","prettytrippyg",0,FALSE,FALSE,"-122.67373787","45.52013331"
"17","Retail Cosmetics Sales - IMPULSE Beauty Artist and Sales Advisor, Part... (#Portland, OR) http://t.co/WeG2Axno73 #Sales #makeup #Job",FALSE,2,NA,2015-05-10 21:53:47,FALSE,NA,"597519931119304704",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","macysbeautyJOBS",0,FALSE,FALSE,"-122.5722573","45.4365909"
"18","I'm at The @CommonsBrewery in Portland, OR http://t.co/5m9i5WKM33",FALSE,0,NA,2015-05-10 21:51:44,FALSE,NA,"597519415673036800",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","silly_starfish",0,FALSE,FALSE,"-122.65887737","45.51639151"
"19","#SkilledTrade #Job in #Portland, OR: Industrial Production Helper at Aerotek http://t.co/B2uCirl4qs #Jobs #Hiring",FALSE,0,NA,2015-05-10 21:49:13,FALSE,NA,"597518779686367232",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_PDX_skltrd",0,FALSE,FALSE,"-122.6762071","45.5234515"
"20","Because my mom loves this place. Whatever mom wants she gets today. Ì†ΩÌ≤úÌ†ΩÌ∏ãÌ†ºÌΩ¥ (@ Elmer's Restaurant in Portland, OR) https://t.co/aZGw1PU9XW",FALSE,1,NA,2015-05-10 21:41:34,FALSE,NA,"597516858066100224",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","joyniah",0,FALSE,FALSE,"-122.56351606","45.51877871"
"21","I'm at Elmasry Egyptian Food in Portland, OR https://t.co/zOcH7qxtFg",FALSE,0,NA,2015-05-10 21:38:03,FALSE,NA,"597515972409438208",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","KennyStock",0,FALSE,FALSE,"-122.67476533","45.51958555"
"22","Performances at the Portland Chinese Garden! @ Lan Su Chinese Garden https://t.co/p9csaGyrEj",FALSE,0,NA,2015-05-10 21:32:10,FALSE,NA,"597514491899858945",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RolandGauthier",0,FALSE,FALSE,"-122.673149","45.525761"
"23","Just posted a photo @ Portland, Oregon U.S.A. https://t.co/BQJxxvYqxO",FALSE,0,NA,2015-05-10 21:25:18,FALSE,NA,"597512762701574144",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","lilypdx",0,FALSE,FALSE,"-122.67714385","45.52173854"
"24","Just posted a photo @ Portland, Oregon U.S.A. https://t.co/9xlMv87CrJ",FALSE,0,NA,2015-05-10 21:22:56,FALSE,NA,"597512165881487364",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","lilypdx",0,FALSE,FALSE,"-122.67714385","45.52173854"
"25","@SundayParkways (@ Foster Floodplain Natural Area in Portland, OR) https://t.co/9xsJfWjye8 http://t.co/j1TbfyoQhH",FALSE,0,"SundayParkways",2015-05-10 21:22:55,FALSE,NA,"597512164442779649","138891736","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","opalnova",0,FALSE,FALSE,"-122.55553685","45.47638821"
"26","#Portland, OR #security #Job: Lead Security Assistant at Department of Veterans Affairs http://t.co/pIbAxnol2x #VeteranJob #Jobs #Hiring",FALSE,1,NA,2015-05-10 21:22:10,FALSE,NA,"597511973803167746",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","JobsatVA",0,FALSE,FALSE,"-122.6762071","45.5234515"
"27","#tjjfaytakeoregon @ Deschutes Brewery Portland Public House https://t.co/PXWj4LblN6",FALSE,0,NA,2015-05-10 21:19:02,FALSE,NA,"597511185588715520",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TonyaJ0",0,FALSE,FALSE,"-122.68194908","45.5245401"
"28","Carvingsssssz #tjjfaytakeoregon @ Deschutes Brewery Portland Public House https://t.co/npOX4jFaox",FALSE,0,NA,2015-05-10 21:11:57,FALSE,NA,"597509402359373825",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TonyaJ0",0,FALSE,FALSE,"-122.68194908","45.5245401"
"29","Walking in style! @ Portland, Oregon U.S.A. https://t.co/2FJv229HVP",FALSE,0,NA,2015-05-10 21:06:15,FALSE,NA,"597507968695951361",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","lilypdx",0,FALSE,FALSE,"-122.67714385","45.52173854"
"30","2nd to last stop before PDX #tjjfaytakeoregon @ Deschutes Brewery Portland Public House https://t.co/Uz1tMI4IyO",FALSE,0,NA,2015-05-10 21:05:30,FALSE,NA,"597507780426215424",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TonyaJ0",0,FALSE,FALSE,"-122.68194908","45.5245401"
"31","I'm at Keep Portland Weird in Portland, OR https://t.co/OVXPHavEhd http://t.co/urhty7XSc0",FALSE,0,NA,2015-05-10 21:00:38,FALSE,NA,"597506554854842370",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","FernandoTV",0,FALSE,FALSE,"-122.67359939","45.52270295"
"32","I'm at Portland Saturday Market - @pdxsatmkt in Portland, OR https://t.co/gGh9vjzrLG http://t.co/nnrXaBxHBD",FALSE,0,NA,2015-05-10 20:58:28,FALSE,NA,"597506010987810817",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","FernandoTV",0,FALSE,FALSE,"-122.66977251","45.52248056"
"33","I guess while I'm out here. Love me some wings (at @Wingstop in Portland, OR) https://t.co/k7drMzWaZn",FALSE,0,NA,2015-05-10 20:57:45,FALSE,NA,"597505828384571392",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","andy_tran3",0,FALSE,FALSE,"-122.57793367","45.49257696"
"34","Mama n me 2014
#Love #PunkRockMama
#Portland #PDX @ Portland, OR..center of the Universe https://t.co/tWFgLW1Ijy",FALSE,0,NA,2015-05-10 20:50:53,FALSE,NA,"597504101467947008",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","wilgowilco",0,FALSE,FALSE,"-122.61748667","45.51196333"
"35","Mama n me 2014
#Love 
#Portland #PDX @ Portland, OR..center of the Universe https://t.co/Gt5yzNtCmo",FALSE,1,NA,2015-05-10 20:48:16,FALSE,NA,"597503444484775936",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","wilgowilco",0,FALSE,FALSE,"-122.61748667","45.51196333"
"36","I'm at Gilbert Heights City Park in Portland, OR https://t.co/cqpm3aUjIH",FALSE,2,NA,2015-05-10 20:47:47,FALSE,NA,"597503319934955520",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","opalnova",0,FALSE,FALSE,"-122.53129461","45.49045549"
"37","Aerotek #SkilledTrade #Job: Industrial Tech 1 - Oil and Gas Pipeline (#Portland, OR) http://t.co/IN961fyVD0 #Jobs #Hiring",FALSE,0,NA,2015-05-10 20:41:25,FALSE,NA,"597501720306917377",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_PDX_skltrd",0,FALSE,FALSE,"-122.6762071","45.5234515"
"38","I'm at Ed Benedict Park in Portland, OR https://t.co/CzVbGe6l1I",FALSE,0,NA,2015-05-10 20:40:57,FALSE,NA,"597501603206328320",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","ejpevents",0,FALSE,FALSE,"-122.55816905","45.49542636"
"39","If you visit Portland, come eat a Latin American brunch on this incredible patio #nofilter @ Teote https://t.co/nzrLOIuBcB",FALSE,1,NA,2015-05-10 20:37:04,FALSE,NA,"597500623987290112",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","nikunj",0,FALSE,FALSE,"-122.653999","45.511181"
"40","Easy like Sunday... afternoon. (@ Br√∂der Cafe in Portland, OR) https://t.co/QGKEnaQABH http://t.co/H2b1WIKEPc",FALSE,0,NA,2015-05-10 20:34:47,FALSE,NA,"597500047866101760",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","mgkwill",0,FALSE,FALSE,"-122.64017701","45.50330159"
"41","CBRE #Marketing #Job: Client Services Coordinator/ Marketing Coordinator (#Portland, OR) http://t.co/TjbkzGPFoR #Jobs #Hiring",FALSE,1,NA,2015-05-10 20:34:37,FALSE,NA,"597500008875708416",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","CBREJobs",0,FALSE,FALSE,"-122.6762071","45.5234515"
"42","Mother's Day brunch with some friends and my godmom. ‚ù§Ô∏è (@ Screen Door in Portland, OR) https://t.co/QZggL4JBN1",FALSE,0,NA,2015-05-10 20:33:27,FALSE,NA,"597499715387858946",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","iStashley",0,FALSE,FALSE,"-122.64162809","45.52305279"
"43","Mother's Day lunch out. (at @Cartlandia in Portland, OR) https://t.co/onkVa5h6nQ",FALSE,1,NA,2015-05-10 20:31:01,FALSE,NA,"597499102100901888",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Aravine",0,FALSE,FALSE,"-122.57938206","45.46392324"
"44","Getting my Viet shopping in (@ H·ªìng Ph√°t (Food Center &amp; Deli) in Portland, OR) https://t.co/cdHICtAS6F",FALSE,1,NA,2015-05-10 20:30:56,FALSE,NA,"597499080563130368",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","andy_tran3",0,FALSE,FALSE,"-122.57981347","45.52188394"
"45","SR Net Software Engineer - CDK Global: (#Portland, OR) http://t.co/p4IVL71G5s #IT #Job #Jobs #Hiring",FALSE,0,NA,2015-05-10 20:29:21,FALSE,NA,"597498683265982465",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","CDKopenjobs",0,FALSE,FALSE,"-122.6762071","45.5234515"
"46","#Sales #Job in #Portland, OR: Applications Sales Representative IV at Oracle http://t.co/PaSVv68VKE #Jobs #Hiring",FALSE,0,NA,2015-05-10 20:29:17,FALSE,NA,"597498664299339777",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","JobsAtOracle",0,FALSE,FALSE,"-122.6762071","45.5234515"
"47","So happy that I got to spend Mother's Day with this one. Love you, Mom! @ Portland Spirit River Cruises https://t.co/NRsWu4KNYx",FALSE,0,NA,2015-05-10 20:19:09,FALSE,NA,"597496116561719296",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BrianKarren",0,FALSE,FALSE,"-122.664398","45.505489"
"48","@SundayParkways (@ Ed Benedict Park in Portland, OR) https://t.co/4N3XHpUy5t",FALSE,0,"SundayParkways",2015-05-10 20:18:04,FALSE,NA,"597495840702406657","138891736","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","opalnova",0,FALSE,FALSE,"-122.55816905","45.49542636"
"49","Thank you bananapease for being my best friend. #backrolls #bfffs #pdx #prom #nightlife #portland‚Ä¶ https://t.co/0Nn7omyXmt",FALSE,1,NA,2015-05-10 20:17:27,FALSE,NA,"597495689178914816",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","bnewification",0,FALSE,FALSE,"-122.66263366","45.51735931"
"50","I'm at @SuBeSushi in Portland, OR https://t.co/J75Mj1o8SH",FALSE,0,NA,2015-05-10 20:16:01,FALSE,NA,"597495327348887553",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","oregonkc",0,FALSE,FALSE,"-122.6730003","45.52240183"
"51","Green room kickin! Thank you Portland! We had so much fun with you! Xo http://t.co/cctLmFILKN",FALSE,13,NA,2015-05-10 20:13:21,FALSE,NA,"597494655861727232",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","JForsythesos",0,FALSE,FALSE,"-122.673442","45.501056"
"52","Aureus Medical Group: PT / PHYSICAL THERAPIST (#Portland, OR) http://t.co/XSsBkVb69R #Healthcare #PT #Job #Jobs #Hiring #TweetMyJobs",FALSE,0,NA,2015-05-10 20:10:57,FALSE,NA,"597494051768700928",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","aureusmedjobs",0,FALSE,FALSE,"-122.6762071","45.5234515"
"53","Portland errands. Naturally I wanted to buy all of the flowers. @ Alder &amp; Co https://t.co/lY0FNlRR42",FALSE,0,NA,2015-05-10 20:10:18,FALSE,NA,"597493889226903552",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","taigapress",0,FALSE,FALSE,"-122.684021","45.5214691"
"54","Supplemental Health Care: School Nurse RN (#Portland, OR) http://t.co/GczNLfjZMx #Nursing #Job #Jobs #Hiring",FALSE,1,NA,2015-05-10 20:05:51,FALSE,NA,"597492767556677632",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","WorkWithSHC",0,FALSE,FALSE,"-122.5593741","45.4863921"
"55","#Healthcare #Job in #PortlandOR, OR: Direct-Hire Hospital Pharmacist Job: Portland, OR at Soliant Health http://t.co/BBzOLbOvyg #Jobs",FALSE,0,NA,2015-05-10 20:04:41,FALSE,NA,"597492474886557696",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Pharm",0,FALSE,FALSE,"-122.6762071","45.5234515"
"56","Mother's Day lunch (@ SE Wine Collective - @sewinecoll in Portland, OR) https://t.co/LKGllB8WEY",FALSE,0,NA,2015-05-10 20:03:23,FALSE,NA,"597492145763790848",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","lydialauer",0,FALSE,FALSE,"-122.62776375","45.50504608"
"57","#CustomerService #Job in #Portland, OR: French Interpreters at LanguageLine Solutions http://t.co/9Z9U5fiNON #interpreter #bilingual",FALSE,0,NA,2015-05-10 20:02:29,FALSE,NA,"597491920877682688",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","LanguageRecruit",0,FALSE,FALSE,"-122.6762071","45.5234515"
"58","Old Town Portland @ Old Town - Chinatown https://t.co/XE5Ggwweju",FALSE,1,NA,2015-05-10 19:55:31,FALSE,NA,"597490167587446785",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KarasuKiller",0,FALSE,FALSE,"-122.6729","45.5255"
"59","Mother's Day brunch! (@ Viking Soul Food in Portland, OR) https://t.co/dKNHF6UFB4",FALSE,2,NA,2015-05-10 19:55:24,FALSE,NA,"597490137271037952",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","MissMarissaMae",0,FALSE,FALSE,"-122.61816553","45.51641332"
"60","Cath lab RN Travel Nursing Job Near Portland Oregon - Soliant Health: (#Portland, OR) http://t.co/6OmCJDx1dy #Nursing #RN #Job #Jobs",FALSE,0,NA,2015-05-10 19:52:07,FALSE,NA,"597489314251976706",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Nursing",0,FALSE,FALSE,"-122.6762071","45.5234515"
"61","#rosehaven  #portland #portlandor #portlandoregon #pdxevent #pdx #oregon #mothersday #pictures‚Ä¶ https://t.co/iQdXXxApgl",FALSE,0,NA,2015-05-10 19:49:42,FALSE,NA,"597488705067216898",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","lilypdx",0,FALSE,FALSE,"-122.67714385","45.52173854"
"62","#rosehaven  #portland #portlandor #portlandoregon #pdxevent #pdx #oregon @ Portland, Oregon U.S.A. https://t.co/B0CoyropGk",FALSE,0,NA,2015-05-10 19:47:01,FALSE,NA,"597488030040072192",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","lilypdx",0,FALSE,FALSE,"-122.67714385","45.52173854"
"63","Sending lots of love from #Portland to all the human and doggie mamas out there! Hope you enjoy a‚Ä¶ https://t.co/4GbDIB8FHT",FALSE,0,NA,2015-05-10 19:40:39,FALSE,NA,"597486427627200512",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","nesbitstreats",0,FALSE,FALSE,"-122.670403","45.526871"
"64","#Nursing #Job alert: ICU Nurse (RN) needed for Per Diem and Local... | #Portland, OR http://t.co/GTxqiK3opA http://t.co/FVsehcgkot",FALSE,0,NA,2015-05-10 19:40:23,FALSE,NA,"597486359465435136",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","AccountableHS",0,FALSE,FALSE,"-122.6762071","45.5234515"
"65","I'm at @Powells City of Books in Portland, OR https://t.co/9eWH5F6FXI",FALSE,0,NA,2015-05-10 19:37:35,FALSE,NA,"597485656294690816",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","oregonkc",0,FALSE,FALSE,"-122.68161178","45.52331118"
"66","I'm at The Burger Guild in Portland, OR https://t.co/wOTTQVoMNU",FALSE,1,NA,2015-05-10 19:17:50,FALSE,NA,"597480683163021312",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","JCL324",0,FALSE,FALSE,"-122.61140227","45.50445206"
"67","I'm at Apple Store, Pioneer Place in Portland, OR https://t.co/K6fOvo8Gqc",FALSE,0,NA,2015-05-10 19:08:15,FALSE,NA,"597478273942200320",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","oregonkc",0,FALSE,FALSE,"-122.6775182","45.5178302"
"68","Tyco #SkilledTrade #Job: Fire Alarm Senior Installer SimplexGrinnell (Portland, OR) (#LakeOswego, OR) http://t.co/JhHCigWJwR #Jobs",FALSE,0,NA,2015-05-10 19:02:53,FALSE,NA,"597476921648132096",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","TycoCareers",0,FALSE,FALSE,"-122.6706498","45.4206749"
"69","Happy Mother's Day!Ì†ºÌº∑Ì†ºÌºπÌ†ºÌº∏Ì†ºÌΩÄÌ†ºÌººÌ†ºÌºª (@ Olympic Provisions - @oppdx in Portland, OR) https://t.co/EmSqJyPHnX",FALSE,2,NA,2015-05-10 18:48:01,FALSE,NA,"597473179674771457",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","wildgreen511",0,FALSE,FALSE,"-122.66396095","45.51882609"
"70","Church. Ì†ΩÌ≤ê (@ Imago Dei Community - @imagodeipdx in Portland, OR) https://t.co/SXaHETcryj",FALSE,1,NA,2015-05-10 18:45:25,FALSE,NA,"597472528093868033",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","iStashley",0,FALSE,FALSE,"-122.65158159","45.52199218"
"71","Portland you make a damn good cold brew stumptowncoffee @ Stumptown Coffee Roasters https://t.co/QGbvV6iyr5",FALSE,3,NA,2015-05-10 18:39:49,FALSE,NA,"597471116228169728",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","FahertyBrand",0,FALSE,FALSE,"-122.681574","45.522025"
"72","Happy Mother's Day! We are at Portland Saturday Market until 4pm today! We are under the Burnside‚Ä¶ https://t.co/TrHM2MguUA",FALSE,1,NA,2015-05-10 18:36:21,FALSE,NA,"597470246245691395",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","marshmueller",0,FALSE,FALSE,"-122.67067342","45.52252551"
"73","From the inside of my pizza box...Oh, #Portland. #firstbadass @ Lonesome's Pizza https://t.co/ojT4AHFoiw",FALSE,0,NA,2015-05-10 18:27:01,FALSE,NA,"597467897020215296",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","julieRbrown",0,FALSE,FALSE,"-122.67372","45.522916"
"74","From the inside of my pizza box...Oh, #Portland. #firstbadass @ Lonesome's Pizza https://t.co/nhkGHBZH26",FALSE,0,NA,2015-05-10 18:26:56,FALSE,NA,"597467873519472640",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","julieRbrown",0,FALSE,FALSE,"-122.67372","45.522916"
"75","#Sales #Job alert: Applications Sales Representative IV | Oracle | #Portland, OR http://t.co/KNtB46bxE0 #Jobs #Hiring",FALSE,0,NA,2015-05-10 18:20:49,FALSE,NA,"597466335317086208",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","JobsAtOracle",0,FALSE,FALSE,"-122.6762071","45.5234515"
"76","LanguageLine Solutions: American Sign Language... (#Portland, OR) http://t.co/1e4i4EeoxB #CustomerService #interpreter #bilingual #Job",FALSE,0,NA,2015-05-10 18:12:34,FALSE,NA,"597464258385809408",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","LanguageRecruit",0,FALSE,FALSE,"-122.6762071","45.5234515"
"77","Gate hours, 11am-2pm. #belmontgoats (at @TheBelmontGoats in Portland, OR) https://t.co/2AeRfKGvOJ",FALSE,0,NA,2015-05-10 18:04:07,FALSE,NA,"597462131601178624",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","theonetruebix",0,FALSE,FALSE,"-122.56973147","45.48071976"
"78","RT @BREWPUBLIC: Happy #MothersDay to all the #craftbeer loving moms out there! Prost! @ Beautiful Portland Oregon https://t.co/OqlKt1wCYj",FALSE,0,NA,2015-05-10 17:51:53,FALSE,NA,"597459054538141696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tiffcald",2,TRUE,FALSE,NA,NA
"79","Portland has a China Town, so Portland must be good. :) http://t.co/uhyYLtOoCD",FALSE,5,NA,2015-05-10 17:42:00,FALSE,NA,"597456565403136000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","authoradambray",0,FALSE,FALSE,"-122.67405593","45.52274109"
