"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"25","Hot Seller: ""The Lion"" @ Gerding Theater at the Armory - Ellyn Bye Studio (Portland, OR) http://t.co/2Glx2bDsBH",FALSE,0,NA,2015-05-03 21:40:02,FALSE,NA,"594979755675492352",NA,"<a href=""http://www.goldstar.com"" rel=""nofollow"">Goldstar</a>","GoldstarSTL",0,FALSE,FALSE,"-122.68215","45.523885"
"26","Hot Seller: ""The Lion"" @ Gerding Theater at the Armory - Ellyn Bye Studio (Portland, OR) http://t.co/gtNnEc8ZKs",FALSE,0,NA,2015-05-03 21:39:01,FALSE,NA,"594979498644393984",NA,"<a href=""http://www.goldstar.com"" rel=""nofollow"">Goldstar</a>","GoldstarSA",0,FALSE,FALSE,"-122.68215","45.523885"
"27","Hot Seller: ""The Lion"" @ Gerding Theater at the Armory - Ellyn Bye Studio (Portland, OR) http://t.co/Ji0qZkq9Pa",FALSE,0,NA,2015-05-03 21:38:06,FALSE,NA,"594979270566531072",NA,"<a href=""http://www.goldstar.com"" rel=""nofollow"">Goldstar</a>","GoldstarPDX",0,FALSE,FALSE,"-122.68215","45.523885"
"28","Hot Seller: ""The Lion"" @ Gerding Theater at the Armory - Ellyn Bye Studio (Portland, OR) http://t.co/tUFnGesRmf",FALSE,0,NA,2015-05-03 21:37:35,FALSE,NA,"594979140513697793",NA,"<a href=""http://www.goldstar.com"" rel=""nofollow"">Goldstar</a>","GoldstarCLE",0,FALSE,FALSE,"-122.68215","45.523885"
"29","Hot Seller: ""The Lion"" @ Gerding Theater at the Armory - Ellyn Bye Studio (Portland, OR) http://t.co/54LODsuWvD",FALSE,0,NA,2015-05-03 21:36:38,FALSE,NA,"594978901706874880",NA,"<a href=""http://www.goldstar.com"" rel=""nofollow"">Goldstar</a>","GoldstarChar",0,FALSE,FALSE,"-122.68215","45.523885"
"30","Pear &amp; ginger chai (@ Dapper &amp; Wise - Division in Portland, OR) https://t.co/WLgxRRa0Nr",FALSE,0,NA,2015-05-03 21:33:55,FALSE,NA,"594978213958389760",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","lydialauer",0,FALSE,FALSE,"-122.632741","45.504828"
"31","Alan Hsu, May Liu, and Micah Herring in Portland, Oregon @ Portland Waterfront https://t.co/mUu6ber6w2",FALSE,0,NA,2015-05-03 21:21:48,FALSE,NA,"594975165307555840",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","CHerringConsult",0,FALSE,FALSE,"-122.67284106","45.5175795"
"32","A little Portland history. #inpdx @ Director Park - Portland Parks &amp; Recreation https://t.co/US9DNsbc0V",FALSE,0,NA,2015-05-03 21:20:03,FALSE,NA,"594974725010563072",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SusanneOrton1",0,FALSE,FALSE,"-122.68113569","45.51864713"
"33","Home sweet home @ Portland Oregon Old Town https://t.co/F7BO15oMJH",FALSE,3,NA,2015-05-03 21:17:48,FALSE,NA,"594974159899353088",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AMW1989",0,FALSE,FALSE,"-122.67035","45.52333"
"34","Oracle #Sales #Job: Applications Sales Representative IV- Pharmaceutical Clinical &amp;... (#Portland, OR) http://t.co/Ue5Xa9QtKo #Jobs",FALSE,0,NA,2015-05-03 21:13:47,FALSE,NA,"594973148115664896",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","JobsAtOracle",0,FALSE,FALSE,"-122.6762071","45.5234515"
"35","Shanghai'd IPA at a haunted pizza place right above Portland's Shanghai Tunnels. #ipa #oldtownpizza‚Ä¶ https://t.co/1xbCIAfQgu",FALSE,0,NA,2015-05-03 21:05:03,FALSE,NA,"594970949818163202",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MoodySunflower",0,FALSE,FALSE,"-122.67301034","45.52453448"
"36","""Nobody fucks with the Jesus"" #biglebowski #biglegrowlski #portland @ The Big Legrowlski https://t.co/GozlVq157x",FALSE,0,NA,2015-05-03 20:58:16,FALSE,NA,"594969244900728832",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Ameenah_58",0,FALSE,FALSE,"-122.679365","45.523591"
"37","hello Portland http://t.co/BNnHxz3qKf",FALSE,0,NA,2015-05-03 20:55:24,FALSE,NA,"594968521223704576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xiaskris",0,FALSE,FALSE,"-122.6798006","45.5173812"
"38","Mmmm, lunch (@ Tabor Bread in Portland, OR) https://t.co/7D1ZpVhX3m",FALSE,0,NA,2015-05-03 20:50:53,FALSE,NA,"594967386513678336",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","littleREDelf",0,FALSE,FALSE,"-122.61058628","45.51207502"
"39","Vegan Brussels sprout mac and cheese. 7/7 pickles. This is a must. #PDX #Portland #pdxeats #pdxfood‚Ä¶ https://t.co/RZ0NOx7hRI",FALSE,0,NA,2015-05-03 20:44:31,FALSE,NA,"594965783144456193",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Eridax700",0,FALSE,FALSE,"-122.60794298","45.52288483"
"40","I'm at Goodwill - Lake Oswego in Portland, OR w/ @broadwayjason https://t.co/ng1rK7e3j1",FALSE,0,NA,2015-05-03 20:42:14,FALSE,NA,"594965207463628800",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","budacub",0,FALSE,FALSE,"-122.66429275","45.41287423"
"41","RT @TotalTrafficPOR: Accident, right lane blocked in #Portland on I-84 EB at Grand Ave, stop and go traffic back to I-5, delay of 1 min #PD‚Ä¶",FALSE,0,NA,2015-05-03 20:36:54,FALSE,NA,"594963866079121408",NA,"<a href=""http://www.TheHighwayMonitor.com"" rel=""nofollow"">(OR) I-5 Updates</a>","ORI5thm",1,TRUE,FALSE,NA,NA
"42","RT @TotalTrafficPOR: Accident in #Portland on I-84 WB at Grand Ave, stop and go traffic back to 33rd Ave, delay of 4 mins #PDXtraffic http:‚Ä¶",FALSE,0,NA,2015-05-03 20:36:54,FALSE,NA,"594963865416368128",NA,"<a href=""http://www.TheHighwayMonitor.com"" rel=""nofollow"">(OR) I-5 Updates</a>","ORI5thm",1,TRUE,FALSE,NA,NA
"43","We came, we saw, we drank @ BrewCycle Portland https://t.co/x05cdU6ayY",FALSE,0,NA,2015-05-03 20:32:31,FALSE,NA,"594962765527314434",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Syrah1551",0,FALSE,FALSE,"-122.685677","45.52597"
"44","everyone loves a photo booth Ì†ΩÌ≥∑Ì†ΩÌ±åÌ†ºÌøº @ Holocene Portland https://t.co/5xC8zpEhxr",FALSE,1,NA,2015-05-03 20:27:47,FALSE,NA,"594961573124374529",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","kaylaavictoria",0,FALSE,FALSE,"-122.65549969","45.51733046"
"45","Purple Haze (@ Barley Mill Pub - @captainneon in Portland, OR) https://t.co/EzCI1hk18D",FALSE,0,NA,2015-05-03 20:23:02,FALSE,NA,"594960378595045377",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","nobsong",0,FALSE,FALSE,"-122.64880124","45.51235898"
"46","I'm at Oaks Amusement Park in Portland, OR https://t.co/yTEwjxm8B0",FALSE,0,NA,2015-05-03 20:14:56,FALSE,NA,"594958339085344769",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","hazelsenol",0,FALSE,FALSE,"-122.66228265","45.47223872"
"47","Man Portland is fun as fug",FALSE,2,NA,2015-05-03 20:13:10,FALSE,NA,"594957895839707136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YOUNGBUFFALO",0,FALSE,FALSE,"-122.62634839","45.51205308"
"48","Sunny and warm in Portland,Or. http://t.co/Lhy6y1KMIL",FALSE,0,NA,2015-05-03 20:03:34,FALSE,NA,"594955479261949952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnnBaldwinMay",0,FALSE,FALSE,"-122.6816228","45.5234052"
"49","some of my favorite gals Ì†ΩÌ∏ç #bootybasement @ Holocene Portland https://t.co/HHQTiaFDgS",FALSE,0,NA,2015-05-03 19:59:53,FALSE,NA,"594954551163248641",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","kaylaavictoria",0,FALSE,FALSE,"-122.65549969","45.51733046"
"50","Great spot right by the fountain, and great weather today at the Portland Saturday Market. Perfect‚Ä¶ https://t.co/DeQUyhpL7G",FALSE,0,NA,2015-05-03 19:50:38,FALSE,NA,"594952224117252096",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","unusualcards",0,FALSE,FALSE,"-122.67067342","45.52252551"
"51","#portland #PortlandSmallBusinessNetwork #PSBN #oregon #networkingevent #networking #pdxevent #pdx @‚Ä¶ https://t.co/0l2VBK8jRB",FALSE,0,NA,2015-05-03 19:41:38,FALSE,NA,"594949959927123968",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","lilypdx",0,FALSE,FALSE,"-122.68229254","45.52471039"
"52","#portland #PortlandSmallBusinessNetwork #PSBN #oregon #networkingevent #networking #pdxevent #pdx @‚Ä¶ https://t.co/x8R9LfFc77",FALSE,0,NA,2015-05-03 19:40:07,FALSE,NA,"594949576756436992",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","lilypdx",0,FALSE,FALSE,"-122.67941174","45.51906124"
"53","#portland #PortlandSmallBusinessNetwork #PSBN #oregon #networkingevent #networking #pdxevent #pdx @‚Ä¶ https://t.co/ADb5y4jBFV",FALSE,0,NA,2015-05-03 19:38:22,FALSE,NA,"594949135742144513",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","lilypdx",0,FALSE,FALSE,"-122.68229254","45.52471039"
"54","#portland #PortlandSmallBusinessNetwork #PSBN #oregon #networkingevent #networking #pdxevent #pdx @‚Ä¶ https://t.co/WhehPMRkc7",FALSE,0,NA,2015-05-03 19:36:04,FALSE,NA,"594948556236152833",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","lilypdx",0,FALSE,FALSE,"-122.67941174","45.51906124"
"55","#portland #PortlandSmallBusinessNetwork #PSBN #oregon #networkingevent #networking #pdxevent #pdx @‚Ä¶ https://t.co/XOVZtatsQ4",FALSE,0,NA,2015-05-03 19:34:32,FALSE,NA,"594948172990042112",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","lilypdx",0,FALSE,FALSE,"-122.67714385","45.52173854"
"56","#NIKE Ì†ΩÌπå @ Nike Portland https://t.co/KKburLFQVt",FALSE,0,NA,2015-05-03 19:34:08,FALSE,NA,"594948069713682432",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ArielVivian",0,FALSE,FALSE,"-122.677139","45.518917"
"57","My choice #portland #voodoo #yum @ Voodoo Doughnut https://t.co/EC4GEjZZfl",FALSE,0,NA,2015-05-03 19:32:50,FALSE,NA,"594947745993068544",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","vanessaontheweb",0,FALSE,FALSE,"-122.6503655","45.52450534"
"58","Good things come in pink boxes! #portland #voodoo @ Voodoo Doughnut https://t.co/ACTw9n18ci",FALSE,0,NA,2015-05-03 19:30:52,FALSE,NA,"594947249903431680",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","vanessaontheweb",0,FALSE,FALSE,"-122.6503655","45.52450534"
"59","Voodoo Doughnuts! #donuts Omg..so sweet. #portland @ Voodoo Doughnut https://t.co/Lq5sGU9uEU",FALSE,2,NA,2015-05-03 19:27:23,FALSE,NA,"594946371968446464",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","vanessaontheweb",0,FALSE,FALSE,"-122.6503655","45.52450534"
"60","Click. Click click. Clickclickclickclick. #typewriter #vintage #paper #art #portland #pdx @ Oblation‚Ä¶ https://t.co/Bx67CoLp2z",FALSE,1,NA,2015-05-03 19:19:51,FALSE,NA,"594944477933993984",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RendItItsYours",0,FALSE,FALSE,"-122.6829605","45.5267982"
"61","Portland. Brunch. Sunshine. Yes. @ Veritable Quandary https://t.co/jwBxxZOA6k",FALSE,4,NA,2015-05-03 19:09:06,FALSE,NA,"594941770783399936",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rmhanley",0,FALSE,FALSE,"-122.675278","45.514037"
"62","Bathroom advice. Guess neither is gonna happen. #grendels #portland #graffitti #advice @ Grendel's‚Ä¶ https://t.co/4fvtKgVanT",FALSE,0,NA,2015-05-03 18:52:45,FALSE,NA,"594937657106505729",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RandyRas01",0,FALSE,FALSE,"-122.65746333","45.52302167"
"63","RT @itsmikebivins: Riot cops standing firm, but so are protesters at base of Burnside bridge. @hillarylake @therearguard #Portland http://t‚Ä¶",FALSE,0,NA,2015-05-03 18:51:44,FALSE,NA,"594937402398912513",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ryanjharmon",49,TRUE,FALSE,NA,NA
"64","RT @itsmikebivins: #Anonymous person tackled by cops. @YourAnonNews @Chi_Ship @therearguard #Mayday #Portland #FreddieGray http://t.co/dg57‚Ä¶",FALSE,0,NA,2015-05-03 18:41:34,FALSE,NA,"594934843886075904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","braingarbage",57,TRUE,FALSE,NA,NA
"65","I'm at Elephants On Corbett - @elephantsdeli in Portland, OR https://t.co/lzQwcxTxDV",FALSE,0,NA,2015-05-03 18:40:29,FALSE,NA,"594934569977159681",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","MarisaPatrice",0,FALSE,FALSE,"-122.67695168","45.48530917"
"66","I'm at Cha! Cha! Cha! in Portland, OR https://t.co/bckn0gC7w2",FALSE,1,NA,2015-05-03 18:32:53,FALSE,NA,"594932659387760640",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","hazelsenol",0,FALSE,FALSE,"-122.64982224","45.47382"
"67","Tastes some fat samplers Ì†ΩÌ∏∂ #fatheadsbrewery @ Fat Head's Portland https://t.co/IJfdoYBoTP",FALSE,0,NA,2015-05-03 18:26:08,FALSE,NA,"594930958748491776",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Ameenah_58",0,FALSE,FALSE,"-122.684692","45.523979"
"68","Tonight in #Portland: don't miss RESONANCE: a Broken Beat showcase #RCU #2step #garage 7-11pm @ Fifth‚Ä¶ https://t.co/3jmjMxAJVr",FALSE,0,NA,2015-05-03 18:09:41,FALSE,NA,"594926820694355969",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","candynick",0,FALSE,FALSE,"-122.6755246","45.52431858"
"69","Behinds the scenes. Snapping photos for #Ramblist in a chill spot I found overlooking the Portland.‚Ä¶ https://t.co/bBtbiaxiIE",FALSE,0,NA,2015-05-03 18:08:50,FALSE,NA,"594926603584569345",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","valeriefidan",0,FALSE,FALSE,"-122.5925937","45.5128968"
"70","I'm at @TheBelmontGoats in Portland, OR https://t.co/07EA3TvxpP",FALSE,0,NA,2015-05-03 17:48:35,FALSE,NA,"594921508704751616",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","theonetruebix",0,FALSE,FALSE,"-122.56973147","45.48071976"
"71","Consulting Sales Rep 4 - Oracle: (#Portland, OR) http://t.co/F7dd7q6mua #Sales #Job #Jobs #Hiring",FALSE,1,NA,2015-05-03 17:46:57,FALSE,NA,"594921096119365633",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","JobsAtOracle",0,FALSE,FALSE,"-122.6762071","45.5234515"
"72","It's beautiful outside in #Portland so #Boo is wearing his favorite T-shirt #SurferBoy #pdx‚Ä¶ https://t.co/W8rVJIH7uf",FALSE,0,NA,2015-05-03 17:37:21,FALSE,NA,"594918683748769792",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MoodsofFlorence",0,FALSE,FALSE,"-122.67948706","45.51982003"
"73","RT @itsmikebivins: HOLY CRAP STUN GRENADES IN #portland. @therearguard http://t.co/tJvz2sDliM",FALSE,0,NA,2015-05-03 17:25:28,FALSE,NA,"594915690215149568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","braingarbage",36,TRUE,FALSE,NA,NA
"74","Oracle: Sales Snr Director (#Portland, OR) http://t.co/5w1MIfHBK9 #Sales #Job #Jobs #Hiring",FALSE,0,NA,2015-05-03 17:22:52,FALSE,NA,"594915037031993345",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","JobsAtOracle",0,FALSE,FALSE,"-122.6762071","45.5234515"
"75","RT @itsmikebivins: This guy apparently got hit in the face by @PortlandPolice with a flash grenade during #MayDayPDX. #MayDay #Portland htt‚Ä¶",FALSE,0,NA,2015-05-03 17:12:44,FALSE,NA,"594912488191234048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","braingarbage",3,TRUE,FALSE,NA,NA
"76","RT @itsmikebivins: This guy apparently got hit in the face by @PortlandPolice with a flash grenade during #MayDayPDX. #MayDay #Portland htt‚Ä¶",FALSE,0,NA,2015-05-03 16:18:33,FALSE,NA,"594898850764062720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OccupyFR",3,TRUE,FALSE,NA,NA
"77","This guy apparently got hit in the face by @PortlandPolice with a flash grenade during #MayDayPDX. #MayDay #Portland http://t.co/cWZWiIA4ty",FALSE,1,NA,2015-05-03 16:17:48,FALSE,NA,"594898663723311105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsmikebivins",3,FALSE,FALSE,"-122.661861","45.52420448"
"78","RT @TotalTrafficPOR: Bridge closed in #Portland on Morrison Brg Both EB/WB at Morrison Brg #PDXtraffic http://t.co/cq6BNINZFe",FALSE,0,NA,2015-05-03 16:09:19,FALSE,NA,"594896529753780224",NA,"<a href=""http://www.TheHighwayMonitor.com"" rel=""nofollow"">(OR) I-5 Updates</a>","ORI5thm",2,TRUE,FALSE,NA,NA
"79","Moon over Portland. @ Providence Park https://t.co/f7Tly87TZy",FALSE,0,NA,2015-05-03 16:00:20,FALSE,NA,"594894268608675842",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","yuppieskum",0,FALSE,FALSE,"-122.69153467","45.52171976"
"80","RT @itsmikebivins: @TruthCastersTV we don't get to have too much fun in #Portland. Back in action Tuesday though for a #DontshootPDX demo. ‚Ä¶",FALSE,0,NA,2015-05-03 15:55:13,FALSE,NA,"594892979220844544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TruthCastersTV",2,TRUE,FALSE,NA,NA
"81","#Portland, OR #psychiatry #Job: Immediate Inpatient Opportunity for multiple Psychiatrists in Portland,... at http://t.co/S9dVgueZZQ",FALSE,0,NA,2015-05-03 15:44:52,FALSE,NA,"594890376483221504",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","AHPhysicianJobs",0,FALSE,FALSE,"-122.6762071","45.5234515"
