"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"11","Be nice. #latergram #oysters #ham #foiegras #vsco #vscocam #Portland #pdxeats @ Trifecta https://t.co/wVtopJViKo",FALSE,5,NA,2015-05-06 23:28:52,FALSE,NA,"596094308513615874",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","sambakall",1,FALSE,FALSE,"-122.659416","45.517582"
"12","Another Portland original. #iSpyPDX #keepportlandweird #portland #kilt #turtleneck #backpack @‚Ä¶ https://t.co/2Ry6tZWNhp",FALSE,0,NA,2015-05-06 23:28:15,FALSE,NA,"596094151185276928",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DeannaRalls",0,FALSE,FALSE,"-122.67941174","45.51906124"
"13","Store Manager - The Vitamin Shoppe: (#Portland, OR) http://t.co/ooOBTU2vCh #Retail #Job #Jobs #Hiring #TweetMyJobs",FALSE,0,NA,2015-05-06 23:22:37,FALSE,NA,"596092736551329792",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","VSIcareers",0,FALSE,FALSE,"-122.6816539","45.5229532"
"14","Leaving Portland next week I can't wait bro Ì†ΩÌ∏©",FALSE,0,NA,2015-05-06 23:22:00,FALSE,NA,"596092581441765376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_deja_renee_",0,FALSE,FALSE,"-122.513523","45.5123662"
"15","Just posted a photo @ Marshall Park, Portland, Oregon https://t.co/QFP7BsJBOT",FALSE,0,NA,2015-05-06 23:21:52,FALSE,NA,"596092545333141504",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","darwinsbulldog",0,FALSE,FALSE,"-122.69306738","45.45509811"
"16","#Portland, OR #Automotive #Job: CDL Truck Driver - Full Time/Part Time at Roush Industries http://t.co/pHwXOrCUZK #Jobs #Hiring",FALSE,0,NA,2015-05-06 23:21:33,FALSE,NA,"596092466039627777",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","WorkAtRoush",0,FALSE,FALSE,"-122.6762071","45.5234515"
"17","Just posted a photo @ SE Belmont St, Portland https://t.co/6CEAilLgpk",FALSE,1,NA,2015-05-06 23:20:10,FALSE,NA,"596092119716110336",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","evanphoto",0,FALSE,FALSE,"-122.63703","45.51640333"
"18","Finally got to try pokpokpdx in Portland for lunch with @sophal206. Ordered Neua Naam Tok - Spicy‚Ä¶ https://t.co/UIXDaan50o",FALSE,0,NA,2015-05-06 23:13:03,FALSE,NA,"596090326223314944",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","alex_luu",0,FALSE,FALSE,"-122.63220827","45.50474584"
"19","Chilling until dinner. Early Mom's Day celebration to avoid Sunday crowds. (@ Starbucks in Portland, OR) https://t.co/xTWe9Q3kUj",FALSE,1,NA,2015-05-06 23:11:36,FALSE,NA,"596089963428589569",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Aravine",0,FALSE,FALSE,"-122.578745","45.453878"
"20","Soliant Health #Education #Job: School Psychologist jobs in Portland, OR (#Portland, OR) http://t.co/Azz8izI4rC #Jobs #Hiring",FALSE,0,NA,2015-05-06 23:07:00,FALSE,NA,"596088802956812288",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-122.6762071","45.5234515"
"21","Hidden cultural gems of Portland Ì†ºÌæëÌ†ºÌøÆ @ Lan Su Chinese Garden https://t.co/H0hGJExM1w",FALSE,0,NA,2015-05-06 23:05:15,FALSE,NA,"596088364895440896",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Ameenah_58",0,FALSE,FALSE,"-122.673149","45.525761"
"22","Working on this sleeve today #historictattoo #portland #scorpio @ Historic Tattoo https://t.co/JJQyyoFeLi",FALSE,0,NA,2015-05-06 22:59:40,FALSE,NA,"596086959619051520",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TysonTattoo",0,FALSE,FALSE,"-122.611649","45.50861"
"23","After school hike, son sporting his new Keens. #keenfanphoto @keen  #portland #pdx #hiking‚Ä¶ https://t.co/G15lLHJ7iu",FALSE,0,NA,2015-05-06 22:59:34,FALSE,NA,"596086935107477504",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","darwinsbulldog",0,FALSE,FALSE,"-122.69306738","45.45509811"
"24","DEN ‚û°Ô∏è PDX Ì†ºÌΩ©Ì†ºÌΩ©Ì†ºÌΩ© #voodoodoughnuts #Portland #donuts #oreopeanutbutter @ Voodoo Doughnut https://t.co/nUdf6Lz0JJ",FALSE,1,NA,2015-05-06 22:55:45,FALSE,NA,"596085975207571456",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","watupromps",1,FALSE,FALSE,"-122.6503655","45.52450534"
"25","Portland. #pizza @ Sizzle Pie https://t.co/5GAVGkuNKj",FALSE,3,NA,2015-05-06 22:54:45,FALSE,NA,"596085723901652993",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","neverwear",0,FALSE,FALSE,"-122.65910485","45.52280011"
"26","Throwback to the best Vanilla Latte I've ever had from Heart Cafe in Portland. I miss you everyday..‚Ä¶ https://t.co/ahzPJ28Z8y",FALSE,0,NA,2015-05-06 22:53:26,FALSE,NA,"596085389284265984",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","hgatherer",0,FALSE,FALSE,"-122.682","45.52"
"27","I'm at University Club of Portland in Portland, OR https://t.co/zHuZM285Pg",FALSE,0,NA,2015-05-06 22:49:43,FALSE,NA,"596084457062408195",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","scnr",0,FALSE,FALSE,"-122.68093586","45.51547434"
"28","This outfit. Just in. Perfection. #pdx #pdxfashion #minkboutique #portland #portlandfashion #shopmink‚Ä¶ https://t.co/O3ukqKO2lb",FALSE,1,NA,2015-05-06 22:43:26,FALSE,NA,"596082872211083264",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SHOPMINK",0,FALSE,FALSE,"-122.62912711","45.51200542"
"29","#Voodoo #Portland @ Voodoo Doughnut https://t.co/EcfQAX2Kc0",FALSE,1,NA,2015-05-06 22:36:26,FALSE,NA,"596081113128374273",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","serendipityaey",0,FALSE,FALSE,"-122.6503655","45.52450534"
"30","RT @TotalTrafficPOR: Accident in #Multnomah on SE 136th Ave north of SE Foster Rd #PDXtraffic http://t.co/cq6BNINZFe",FALSE,0,NA,2015-05-06 22:34:07,FALSE,NA,"596080530665435137",NA,"<a href=""http://www.TheHighwayMonitor.com"" rel=""nofollow"">(OR) I-5 Updates</a>","ORI5thm",2,TRUE,FALSE,NA,NA
"31","Welcome Mr. President! We would like you to come enjoy a local roasted Portland Coffee before your‚Ä¶ https://t.co/AHc0hKVwEa",FALSE,1,NA,2015-05-06 22:32:17,FALSE,NA,"596080067324829696",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","OleLatteCoffee",0,FALSE,FALSE,"-122.681861","45.520857"
"32","Oh how I yearn to travel to places of discovery and mystery.
Ì†ΩÌ¥∏Ì†ΩÌ¥∂Ì†ΩÌ∫ûÌ†ΩÌ≤®Ì†ΩÌ¥∂Ì†ΩÌ¥∏ @ Portland State University https://t.co/MzFOOrTsxV",FALSE,1,NA,2015-05-06 22:27:24,FALSE,NA,"596078839417184256",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Mstevahn",0,FALSE,FALSE,"-122.68415887","45.51165102"
"33","I'm at City of Portland in Portland, OR https://t.co/McXc2dLY6x",FALSE,1,NA,2015-05-06 22:25:49,FALSE,NA,"596078439494451202",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","SkyVipGrady",0,FALSE,FALSE,"-122.67821074","45.51857162"
"34","#karlkling @karlkling #live #holocene #PDX #partywatts #RAC #watts #music @ Holocene Portland https://t.co/3cFcYcFfoa",FALSE,1,NA,2015-05-06 22:25:39,FALSE,NA,"596078397933105153",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ZapChristo",0,FALSE,FALSE,"-122.65549969","45.51733046"
"35","Kelle's Transport Service, Inc. #Transportation #Job: (#Portland, OR) http://t.co/9UUR47Nvrh #OTR #Jobs http://t.co/AnHNbp0lk1",FALSE,0,NA,2015-05-06 22:23:41,FALSE,NA,"596077904515076096",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","kellestransport",0,FALSE,FALSE,"-122.6762071","45.5234515"
"36","#phonecall #Portland #live #holocene #music #PDX @ Holocene Portland https://t.co/J96C8EJZr2",FALSE,0,NA,2015-05-06 22:23:18,FALSE,NA,"596077809061232641",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ZapChristo",0,FALSE,FALSE,"-122.65549969","45.51733046"
"37","Trouble brewing. #streetcandid #streetphotography #streetlife #conflict #pdx #Portland @ The Standard https://t.co/J14Wd1oGDG",FALSE,1,NA,2015-05-06 22:19:20,FALSE,NA,"596076810905001984",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","aixedjelal",0,FALSE,FALSE,"-122.67962485","45.51595274"
"38","#Portland, OR #SkilledTrade #Job: Welder at Aerotek http://t.co/4B0wyM6oaq #Jobs #Hiring",FALSE,0,NA,2015-05-06 22:16:11,FALSE,NA,"596076017162162176",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_PDX_skltrd",0,FALSE,FALSE,"-122.6762071","45.5234515"
"39","I'm at @TheBelmontGoats in Portland, OR https://t.co/LwKKPBxI4b",FALSE,0,NA,2015-05-06 22:14:05,FALSE,NA,"596075489644695552",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","theonetruebix",0,FALSE,FALSE,"-122.56973147","45.48071976"
"40","#CustomerService #Job in #Portland, OR: Koho Interpreters at LanguageLine Solutions http://t.co/YLnfWnIDp8 #interpreter #bilingual #Jobs",FALSE,2,NA,2015-05-06 22:03:24,FALSE,NA,"596072799858331648",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","LanguageRecruit",0,FALSE,FALSE,"-122.6762071","45.5234515"
"41","I'm at Cozmic Charlie's Espresso in Portland, OR https://t.co/Us8uICZzub",FALSE,0,NA,2015-05-06 21:55:49,FALSE,NA,"596070892045733888",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","theonetruebix",0,FALSE,FALSE,"-122.57876937","45.48295566"
"42","LanguageLine Solutions #CustomerService #Job: Polish Interpreters (#Portland, OR) http://t.co/1wnUQPeLb4 #interpreter #bilingual #Jobs",FALSE,0,NA,2015-05-06 21:46:51,FALSE,NA,"596068636193792000",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","LanguageRecruit",0,FALSE,FALSE,"-122.6762071","45.5234515"
"43","camouflage... #GiselleKeilani #dadlife #daddysgirl #VooDooDoughnut #Portland #OR #PDX #camouflage‚Ä¶ https://t.co/6VGcA6Kdea",FALSE,2,NA,2015-05-06 21:27:22,FALSE,NA,"596063729529257985",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","GrantYoko",0,FALSE,FALSE,"-122.672997","45.522701"
"44","#SkilledTrade #Job in #Portland, OR: Automotive Technician at Aerotek http://t.co/u0gc20D4gK #Jobs #Hiring",FALSE,0,NA,2015-05-06 21:14:12,FALSE,NA,"596060417618620419",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_PDX_skltrd",0,FALSE,FALSE,"-122.6762071","45.5234515"
"45","CDK Global: Director of Continuous Delivery Platform (#Portland, OR) http://t.co/mnGYX28rbg #Transportation #Job #Jobs #Hiring",FALSE,2,NA,2015-05-06 21:07:42,FALSE,NA,"596058780112027649",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","CDKopenjobs",0,FALSE,FALSE,"-122.6762071","45.5234515"
"46","Will be serving some next Danet #pdxnow #pdxeats #paleysplaceinpdxest1995 @ Portland Penny Diner https://t.co/rVh0wyq4Vr",FALSE,0,NA,2015-05-06 21:07:21,FALSE,NA,"596058693378121728",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","PaleysPlace",0,FALSE,FALSE,"-122.67837822","45.52122377"
"47","First time out of the house in days! (at @MeatCheeseBread in Portland, OR) https://t.co/t1Rs75SO0U",FALSE,1,NA,2015-05-06 21:05:14,FALSE,NA,"596058163109036032",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","dhgwilliam",0,FALSE,FALSE,"-122.651365","45.519284"
"48","#IT #Job alert: Client Systems Engineer - CONTRACT | MotivAction Recruiting | #Portland, OR http://t.co/GZkQ5oF36S #ITjobs #Jobs #Hiring",FALSE,1,NA,2015-05-06 21:02:18,FALSE,NA,"596057421262401536",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","Motiv_ActionPDX",0,FALSE,FALSE,"-122.6762071","45.5234515"
"49","First stop. Didn't even break stride. (@ The Frying Scotsman - @frying_scotsmn in Portland, OR) https://t.co/VcNdRXHGL0",FALSE,1,NA,2015-05-06 21:01:00,FALSE,NA,"596057096753405952",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","WarmongerSmurf",0,FALSE,FALSE,"-122.68088356","45.520958"
"50","GEICO #BusinessMgmt #Job: Management Development Program, Auto Damage Management Training (#Portland, OR) http://t.co/roOVZFUFR3 #Jobs",FALSE,0,NA,2015-05-06 20:50:22,FALSE,NA,"596054420065886209",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","RachelMeemken",0,FALSE,FALSE,"-122.6762071","45.5234515"
"51","Telecom Analyst - CGI: (#Portland, OR) http://t.co/CfvSbqjuzR #IT #Job #Jobs #Hiring",FALSE,0,NA,2015-05-06 20:37:03,FALSE,NA,"596051069559386113",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","CGI_Jobs",0,FALSE,FALSE,"-122.6762071","45.5234515"
"52","RT @missfitts: There is a mountain -- just a bit hazy this morning. (@ Summit of Mt. Tabor in Portland, OR) https://t.co/ju4jGGatSh http://‚Ä¶",FALSE,0,NA,2015-05-06 20:36:55,FALSE,NA,"596051035266887680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JAlexander63",2,TRUE,FALSE,NA,NA
"53","I'm at Carts on Foster in Portland, OR http://t.co/ZVXMMCzTbL",FALSE,0,NA,2015-05-06 20:36:36,FALSE,NA,"596050956866985984",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","iStashley",0,FALSE,FALSE,"-122.60874588","45.49589283"
"54","RT @Dels9: Another amazing season in Portland, so many memories &amp; friendships that will last a lifetime. Thank‚Ä¶ https://t.co/ZqZtfBe7jy",FALSE,0,NA,2015-05-06 20:34:55,FALSE,NA,"596050532193554432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","47sav",22,TRUE,FALSE,NA,NA
"55","Aerotek #SkilledTrade #Job: Quality Visual Inspector (#Portland, OR) http://t.co/RVEHwP68JA #Jobs #Hiring",FALSE,0,NA,2015-05-06 20:12:12,FALSE,NA,"596044813322964992",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_PDX_skltrd",0,FALSE,FALSE,"-122.6762071","45.5234515"
"56","Soliant Health #psychiatry #Job: Oregon Adult Psychiatrist Jobs - full time and part-time (#Portland, OR) http://t.co/9BK8mbRz7S #Jobs",FALSE,0,NA,2015-05-06 20:09:29,FALSE,NA,"596044130645475328",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_MDs",0,FALSE,FALSE,"-122.6762071","45.5234515"
"57","@BarackObama should stop by the Portland Clinic tomorrow visit us on the 4th floor. It would b a gr8 surprise an honor 4 these hard workers.",FALSE,0,"BarackObama",2015-05-06 19:54:37,FALSE,NA,"596040387984142336","813286","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheSimonRyan",0,FALSE,FALSE,"-122.6848085","45.5201244"
"58","Last day in #Portland It's been beautiful! ‚òÄÔ∏è‚òÄÔ∏è @ Tom McCall Waterfront Park https://t.co/634w2p1UaY",FALSE,0,NA,2015-05-06 19:51:56,FALSE,NA,"596039715125665793",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RCDagger",0,FALSE,FALSE,"-122.6726","45.516"
"59","Did you know? Portland's handeyesupply hosts free talks fortnightly on Tuesdays from 6-7pm for the‚Ä¶ https://t.co/AsvsNWALTh",FALSE,0,NA,2015-05-06 19:49:48,FALSE,NA,"596039177671696385",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","cindyhko",0,FALSE,FALSE,"-122.67453929","45.52361194"
"60","Things you see in Portland. #PDX #portlandnw @ Portland, Oregon https://t.co/7YYXnX39Np",FALSE,0,NA,2015-05-06 19:42:09,FALSE,NA,"596037254298116096",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","toddetch",0,FALSE,FALSE,"-122.682","45.52"
"61","#CustomerService #Job in #Portland, OR: Hindi Interpreters at LanguageLine Solutions http://t.co/OH3ZKxIy65 #interpreter #bilingual #Jobs",FALSE,0,NA,2015-05-06 19:37:40,FALSE,NA,"596036122565705728",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","LanguageRecruit",0,FALSE,FALSE,"-122.6762071","45.5234515"
"62","RT @LiveDerekChu: Lunchtime and beer o'clock, a Boneyard Bone A Fide Pale.
#lunch #boneyard #paleale #portland #pdx @‚Ä¶ https://t.co/EMZPr1M‚Ä¶",FALSE,0,NA,2015-05-06 19:30:08,FALSE,NA,"596034227730128896",NA,"<a href=""https://twitter.com/Beer0Cl0ck"" rel=""nofollow"">Beer O'Clock Bot</a>","Beer0Cl0ck",1,TRUE,FALSE,NA,NA
"63","#PDX #Portland #stickers #streetart @ ZoomCare East Burnside https://t.co/Orkm4DIPuP",FALSE,0,NA,2015-05-06 19:28:57,FALSE,NA,"596033928756101120",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","alivewithinpdx",0,FALSE,FALSE,"-122.641136","45.522701"
"64","My Bronx Bomber with fries!
#bronx #bomber #fries #steak #provolone #portland #pdx #lardo @ Lardo https://t.co/dcS90vhQi5",FALSE,1,NA,2015-05-06 19:23:58,FALSE,NA,"596032677335138304",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LiveDerekChu",0,FALSE,FALSE,"-122.683753","45.521837"
"65","CDK Global #IT #Job: Product Owner III (#Portland, OR) http://t.co/NJlmw3V4OK #Jobs #Hiring",FALSE,0,NA,2015-05-06 19:23:24,FALSE,NA,"596032534783205376",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","CDKopenjobs",0,FALSE,FALSE,"-122.6762071","45.5234515"
"66","Lunchtime and beer o'clock, a Boneyard Bone A Fide Pale.
#lunch #boneyard #paleale #portland #pdx @‚Ä¶ https://t.co/EMZPr1MShG",FALSE,1,NA,2015-05-06 19:21:58,FALSE,NA,"596032172651356160",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LiveDerekChu",1,FALSE,FALSE,"-122.683753","45.521837"
"67","#Portland, OR #Education #Job: Psychologist needed in School near Portland, OR at Soliant Health http://t.co/m5g5nfi91V #Jobs #Hiring",FALSE,0,NA,2015-05-06 19:16:47,FALSE,NA,"596030870722482176",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-122.6762071","45.5234515"
"68","Psu-AAUP Imagine Portland State rally happening now! http://t.co/HqNzq5iVeY",FALSE,0,NA,2015-05-06 19:14:05,FALSE,NA,"596030187298365440",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","PSU_AAUP",0,FALSE,FALSE,"-122.68485","45.511747"
"69","#SkilledTrade #Job in #Portland, OR: Overhead Crane Operator at Aerotek http://t.co/Mb6rrUQFnX #Jobs #Hiring",FALSE,0,NA,2015-05-06 19:10:10,FALSE,NA,"596029202245136384",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_PDX_skltrd",0,FALSE,FALSE,"-122.6762071","45.5234515"
"70","The not-coffee, not-beer but of course home-grewn organic green Portland: Wednesday farmer's market @‚Ä¶ https://t.co/TTwRbfPT6O",FALSE,2,NA,2015-05-06 19:09:11,FALSE,NA,"596028958258425857",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","hofrat",0,FALSE,FALSE,"-122.68209971","45.51714595"
"71","I'm at @BrixTavern in Portland, OR https://t.co/HJyTPXgiPn",FALSE,2,NA,2015-05-06 19:04:20,FALSE,NA,"596027736415727617",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","CourtneyGerdes",0,FALSE,FALSE,"-122.68496882","45.52708143"
"72","Come visit Enterprise at Portland State University career fair today! Recruiting with PSU football‚Ä¶ https://t.co/jSqfBGVOLT",FALSE,1,NA,2015-05-06 19:00:52,FALSE,NA,"596026863044132864",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MajankeS",0,FALSE,FALSE,"-122.68415887","45.51165102"
"73","#Portland, OR #Hospitality #Job: Dishwasher at Guckenheimer http://t.co/e3OyDPZyPD #Jobs #Hiring",FALSE,1,NA,2015-05-06 19:00:50,FALSE,NA,"596026856882634752",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","GuckenheimerJob",0,FALSE,FALSE,"-122.6762071","45.5234515"
"74","Soliant Health #Healthcare #Job: Oregon Pharmacist Job - Hospital (#Portland, OR) http://t.co/x6OkCtrhoH #Jobs #Hiring #TweetMyJobs",FALSE,1,NA,2015-05-06 18:51:32,FALSE,NA,"596024516154765312",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Pharm",0,FALSE,FALSE,"-122.6762071","45.5234515"
"75","#HumpFilmFest #hometownadvantage @ Cinema 21 Portland Oregon https://t.co/hQHCGA4vWE",FALSE,1,NA,2015-05-06 18:51:24,FALSE,NA,"596024481367388160",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","bri_brey",0,FALSE,FALSE,"-122.69418441","45.52728306"
"76","It's a good day when these sweet babies arrive. @ Portland Roasting Coffee https://t.co/kRCC3Fo1jA",FALSE,1,NA,2015-05-06 18:43:22,FALSE,NA,"596022457984819203",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Radthanael",0,FALSE,FALSE,"-122.658441","45.52020242"
"77","School Psychologist Contract Job in Portland, Oregon.... - Soliant Health: (#Portland, OR) http://t.co/qSLr2P7HNN #Education #Job #Jobs",FALSE,1,NA,2015-05-06 18:36:19,FALSE,NA,"596020685236871168",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-122.6762071","45.5234515"
